date,location,population,new_cases,total_cases,new_deaths,total_deaths,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,stringency_index,reproduction_rate,icu_patients,hosp_patients,new_cases_7d_avg,new_deaths_7d_avg,row_coverage,new_cases_per_100k,new_deaths_per_100k,total_cases_per_100k,total_deaths_per_100k,new_vaccinations_per_100k,icu_patients_per_100k,hosp_patients_per_100k,total_cases_pct_population,total_deaths_pct_population,people_vaccinated_pct_population,people_fully_vaccinated_pct_population,total_boosters_pct_population,new_cases_7d_avg_per_100k,new_deaths_7d_avg_per_100k,population_for_sir,incidence_for_sir,I_estimated,cumulative_infections_estimated,R_estimated,S_estimated
2021-08-27,France,67813000,0.0,6267510.0,0.0,116132.0,48765076.0,39481635.0,171326.0,539491.0,44.07,0.86,2270.0,11162.0,19081.571428571428,99.85714285714286,1.0,0.0,0.0,9242.342913600638,171.25329951484227,795.5568991196378,3.3474407561971895,16.459970802058603,9.242342913600638,0.17125329951484228,71.91110259094864,58.221336616872875,0.2526447731260968,28.138515371051902,0.14725368713542072,67813000.0,19081.571428571428,286438.7142857143,6248428.428571423,5961989.714285708,61564571.571428575
2021-08-28,France,67813000,0.0,6267510.0,0.0,116132.0,48855758.0,39732997.0,172743.0,341729.0,43.92,0.87,2259.0,11052.0,19081.571428571428,99.85714285714286,1.0,0.0,0.0,9242.342913600638,171.25329951484227,503.92845029714067,3.33121967764293,16.29776001651601,9.242342913600638,0.17125329951484228,72.04482621326295,58.592005957559756,0.2547343429725864,28.138515371051902,0.14725368713542072,67813000.0,19081.571428571428,284501.0,6267509.999999994,5983008.999999994,61545490.00000001
2021-08-29,France,67813000,112124.0,6379634.0,464.0,116596.0,48883083.0,39816732.0,173269.0,111201.0,43.87,0.86,2276.0,11092.0,16017.714285714286,66.28571428571429,1.0,165.3429283470721,0.6842345862887647,9407.685841947708,171.93753410113106,163.98183239201921,3.356288617226785,16.356745756713316,9.407685841947709,0.17193753410113105,72.08512084703523,58.7154852314453,0.25551000545618097,23.620418335296016,0.09774779804125211,67813000.0,16017.714285714286,278957.2857142857,6283527.714285709,6004570.4285714235,61529472.28571429
2021-08-30,France,67813000,0.0,6379634.0,0.0,116596.0,49000515.0,40143281.0,178014.0,446716.0,43.66,0.85,2290.0,11245.0,16017.714285714286,66.28571428571429,1.0,0.0,0.0,9407.685841947708,171.93753410113106,658.7468479495083,3.376933626295843,16.582366212968015,9.407685841947709,0.17193753410113105,72.25829118310648,59.19702859333756,0.2625071888870866,23.620418335296016,0.09774779804125211,67813000.0,16017.714285714286,273413.5714285714,6299545.4285714235,6026131.857142852,61513454.57142858
2021-08-31,France,67813000,0.0,6379634.0,0.0,116596.0,49129350.0,40480192.0,188243.0,473488.0,43.46,0.83,2292.0,11120.0,16017.714285714286,66.28571428571429,1.0,0.0,0.0,9407.685841947708,171.93753410113106,698.2260038635659,3.3798829133057082,16.39803577485143,9.407685841947709,0.17193753410113105,72.4482768790645,59.693852211227934,0.27759131729904296,23.620418335296016,0.09774779804125211,67813000.0,16017.714285714286,267869.85714285716,6315563.142857138,6047693.285714281,61497436.857142866
2021-09-01,France,67813000,0.0,6379634.0,0.0,116596.0,49265519.0,40767898.0,210726.0,444273.0,44.94,0.84,2294.0,11119.0,16017.714285714286,66.28571428571429,1.0,0.0,0.0,9407.685841947708,171.93753410113106,655.1442938669576,3.3828322003155735,16.396561131346495,9.407685841947709,0.17193753410113105,72.64907761048767,60.1181159954581,0.31074572722044447,23.620418335296016,0.09774779804125211,67813000.0,16017.714285714286,262326.14285714284,6331580.857142853,6069254.71428571,61481419.14285714
2021-09-02,France,67813000,0.0,6379634.0,0.0,116596.0,49380174.0,41017377.0,237302.0,388401.0,44.78,0.82,2275.0,10934.0,16017.714285714286,66.28571428571429,1.0,0.0,0.0,9407.685841947708,171.93753410113106,572.7530119593588,3.3548139737218525,16.12375208293395,9.407685841947709,0.17193753410113105,72.81815286154573,60.4860085824252,0.34993585300753544,23.620418335296016,0.09774779804125211,67813000.0,16017.714285714286,256782.42857142855,6347598.571428567,6090816.142857139,61465401.428571425
2021-09-03,France,67813000,0.0,6379634.0,0.0,116596.0,49498505.0,41312347.0,267338.0,440971.0,44.58,0.81,2259.0,10816.0,16017.714285714286,66.28571428571429,1.0,0.0,0.0,9407.685841947708,171.93753410113106,650.27502101367,3.33121967764293,15.949744149351893,9.407685841947709,0.17193753410113105,72.99264890212791,60.92098417707519,0.3942282453216934,23.620418335296016,0.09774779804125211,67813000.0,16017.714285714286,251238.7142857143,6363616.285714282,6112377.571428567,61449383.71428572
2021-09-04,France,67813000,0.0,6379634.0,0.0,116596.0,49588399.0,41531499.0,279955.0,320289.0,44.44,0.8,2223.0,10654.0,16017.714285714286,66.28571428571429,1.0,0.0,0.0,9407.685841947708,171.93753410113106,472.312093551384,3.278132511465353,15.7108519015528,9.407685841947709,0.17193753410113105,73.12521050536033,61.244155250468204,0.41283382242342914,23.620418335296016,0.09774779804125211,67813000.0,16017.714285714286,245695.0,6379633.999999996,6133938.999999996,61433366.0
2021-09-05,France,67813000,85782.0,6465416.0,489.0,117085.0,49609766.0,41576725.0,284356.0,70560.0,44.4,0.79,2217.0,10644.0,12254.57142857143,69.85714285714286,1.0,126.49786914013536,0.7211006739120818,9534.183711087844,172.65863477504314,104.05084570805008,3.2692846504357576,15.696105466503473,9.534183711087845,0.17265863477504312,73.15671921313023,61.31084747762229,0.4193237284886379,18.071124162876483,0.10301438198744026,67813000.0,12254.57142857143,238868.0,6391888.571428568,6153020.571428568,61421111.42857143
2021-09-06,France,67813000,0.0,6465416.0,0.0,117085.0,49685468.0,41758859.0,316391.0,288158.0,44.28,0.79,2249.0,10757.0,12254.57142857143,69.85714285714286,1.0,0.0,0.0,9534.183711087844,172.65863477504314,424.93032309439195,3.316473242593603,15.862740182560865,9.534183711087845,0.17265863477504312,73.26835267574064,61.579430197749694,0.46656393316915634,18.071124162876483,0.10301438198744026,67813000.0,12254.57142857143,232041.0,6404143.14285714,6172102.14285714,61408856.85714286
2021-09-07,France,67813000,0.0,6465416.0,0.0,117085.0,49765785.0,41941701.0,349703.0,294790.0,44.16,0.78,2259.0,10646.0,12254.57142857143,69.85714285714286,1.0,0.0,0.0,9534.183711087844,172.65863477504314,434.71015881910546,3.33121967764293,15.69905475351334,9.534183711087845,0.17265863477504312,73.38679161812631,61.849056965478596,0.5156872576054738,18.071124162876483,0.10301438198744026,67813000.0,12254.57142857143,225214.0,6416397.714285712,6191183.714285712,61396602.28571429
2021-09-08,France,67813000,0.0,6465416.0,0.0,117085.0,49856799.0,42149049.0,379423.0,326796.0,44.02,0.77,2224.0,10438.0,12254.57142857143,69.85714285714286,1.0,0.0,0.0,9534.183711087844,172.65863477504314,481.9075988379809,3.279607154970286,15.392328904487341,9.534183711087845,0.17265863477504312,73.52100482208425,62.15482134693938,0.5595136625720731,18.071124162876483,0.10301438198744026,67813000.0,12254.57142857143,218387.0,6428652.285714284,6210265.285714284,61384347.71428572
2021-09-09,France,67813000,0.0,6465416.0,0.0,117085.0,49933785.0,42315735.0,412559.0,275414.0,43.91,0.77,2195.0,10323.0,12254.57142857143,69.85714285714286,1.0,0.0,0.0,9534.183711087844,172.65863477504314,406.13746626752976,3.236842493327238,15.222744901420082,9.534183711087845,0.17265863477504312,73.634531726955,62.40062377420259,0.6083774497515225,18.071124162876483,0.10301438198744026,67813000.0,12254.57142857143,211560.00000000003,6440906.857142855,6229346.857142855,61372093.14285714
2021-09-10,France,67813000,0.0,6465416.0,0.0,117085.0,50029836.0,42521047.0,448361.0,335643.0,43.77,0.77,2151.0,10115.0,12254.57142857143,69.85714285714286,1.0,0.0,0.0,9534.183711087844,172.65863477504314,494.9537699261204,3.1719581791102,14.916019052394086,9.534183711087845,0.17265863477504312,73.7761727102473,62.70338578148733,0.6611726365151225,18.071124162876483,0.10301438198744026,67813000.0,12254.57142857143,204733.0,6453161.428571427,6248428.428571427,61359838.571428575
2021-09-11,France,67813000,0.0,6465416.0,0.0,117085.0,50097005.0,42691123.0,460531.0,248669.0,43.66,0.77,2131.0,10018.0,12254.57142857143,69.85714285714286,1.0,0.0,0.0,9534.183711087844,172.65863477504314,366.69812572810525,3.1424653090115466,14.772978632415613,9.534183711087845,0.17265863477504312,73.87522303983012,62.95418725023225,0.6791190479701532,18.071124162876483,0.10301438198744026,67813000.0,12254.57142857143,197906.0,6465415.999999999,6267509.999999999,61347584.0
2021-09-12,France,67813000,64820.0,6530236.0,437.0,117522.0,50109835.0,42723380.0,463321.0,47708.0,43.64,0.77,2129.0,10012.0,9260.0,62.42857142857143,1.0,95.58639198973648,0.6444192116555822,9629.77010307758,173.30305398669873,70.35229233332842,3.1395160220016813,14.764130771386018,9.62977010307758,0.17330305398669874,73.89414271599841,63.001754825770874,0.6832333033489154,13.65519885567664,0.0920598873793689,67813000.0,9260.0,191148.2857142857,6474675.999999999,6283527.714285714,61338324.0
2021-09-13,France,67813000,0.0,6530236.0,0.0,117522.0,50174416.0,42850835.0,504627.0,232017.0,43.55,0.77,2103.0,9986.0,9260.0,62.42857142857143,1.0,0.0,0.0,9629.77010307758,173.30305398669873,342.1423620839662,3.101175290873431,14.725790040257767,9.62977010307758,0.17330305398669874,73.98937666819046,63.18970551369206,0.7441449279636648,13.65519885567664,0.0920598873793689,67813000.0,9260.0,184390.57142857142,6483935.999999999,6299545.428571427,61329064.00000001
2021-09-14,France,67813000,0.0,6530236.0,0.0,117522.0,50247920.0,42981341.0,561109.0,258985.0,43.46,0.76,2000.0,9739.0,9260.0,62.42857142857143,1.0,0.0,0.0,9629.77010307758,173.30305398669873,381.9105481249908,2.949287009865365,14.361553094539394,9.62977010307758,0.17330305398669874,74.09776886437703,63.38215533894681,0.8274357424092725,13.65519885567664,0.0920598873793689,67813000.0,9260.0,177632.85714285713,6493195.999999999,6315563.142857142,61319804.00000001
2021-09-15,France,67813000,0.0,6530236.0,0.0,117522.0,50324588.0,43150143.0,616866.0,300132.0,43.35,0.75,1959.0,9555.0,9260.0,62.42857142857143,1.0,0.0,0.0,9629.77010307758,173.30305398669873,442.5877044224559,2.8888266261631252,14.090218689631783,9.62977010307758,0.17330305398669874,74.21082683261322,63.63107811186646,0.9096574403138041,13.65519885567664,0.0920598873793689,67813000.0,9260.0,170875.14285714284,6502455.999999999,6331580.857142856,61310543.99999999
2021-09-16,France,67813000,0.0,6530236.0,0.0,117522.0,50388486.0,43265733.0,677069.0,238583.0,43.27,0.76,1952.0,9297.0,9260.0,62.42857142857143,1.0,0.0,0.0,9629.77010307758,173.30305398669873,351.8248713373542,2.878504121628596,13.709760665359148,9.62977010307758,0.17330305398669874,74.3050536032914,63.801532154601624,0.9984354032412663,13.65519885567664,0.0920598873793689,67813000.0,9260.0,164117.42857142858,6511715.999999999,6347598.571428571,61301284.0
2021-09-17,France,67813000,0.0,6530236.0,0.0,117522.0,50463579.0,43423459.0,731032.0,285884.0,43.17,0.77,1891.0,9070.0,9260.0,62.42857142857143,1.0,0.0,0.0,9629.77010307758,173.30305398669873,421.57698376417505,2.7885508678277025,13.375016589739431,9.62977010307758,0.17330305398669874,74.41578900800732,64.03412177606064,1.0780115906979488,13.65519885567664,0.0920598873793689,67813000.0,9260.0,157359.7142857143,6520975.999999999,6363616.2857142845,61292024.0
2021-09-18,France,67813000,0.0,6530236.0,0.0,117522.0,50511823.0,43563553.0,746667.0,203509.0,43.07,0.77,1837.0,8912.0,9260.0,62.42857142857143,1.0,0.0,0.0,9629.77010307758,173.30305398669873,300.1032250453453,2.7089201185613376,13.142022915960068,9.62977010307758,0.17330305398669874,74.48693170925928,64.24071048324068,1.1010676418975711,13.65519885567664,0.0920598873793689,67813000.0,9260.0,150602.0,6530235.999999999,6379633.999999999,61282764.0
2021-09-19,France,67813000,46736.0,6576972.0,386.0,117908.0,50519731.0,43587377.0,749114.0,33997.0,43.06,0.77,1832.0,8887.0,6676.571428571428,55.142857142857146,1.0,68.91893884653386,0.5692123929040155,9698.689041924115,173.87226637960273,50.133455237196415,2.701546901036674,13.10515682833675,9.698689041924116,0.17387226637960274,74.4985931900963,64.27584239010218,1.1046760945541416,9.845562692361979,0.08131605612914507,67813000.0,6676.571428571428,145024.00000000003,6536912.571428571,6391888.571428571,61276087.42857143
2021-09-20,France,67813000,0.0,6576972.0,0.0,117908.0,50564311.0,43681561.0,799291.0,188489.0,43.0,0.77,1805.0,8845.0,6676.571428571428,55.142857142857146,1.0,0.0,0.0,9698.689041924115,173.87226637960273,277.9540796012564,2.661731526403492,13.043221801129578,9.698689041924116,0.17387226637960274,74.5643327975462,64.41473021397077,1.1786692817011488,9.845562692361979,0.08131605612914507,67813000.0,6676.571428571428,139446.0,6543589.142857143,6404143.142857143,61269410.85714286
2021-09-21,France,67813000,0.0,6576972.0,0.0,117908.0,50610229.0,43780351.0,862151.0,207134.0,42.93,0.77,1744.0,8594.0,6676.571428571428,55.142857142857146,1.0,0.0,0.0,9698.689041924115,173.87226637960273,305.44880775072625,2.5717782726025984,12.673086281391475,9.698689041924116,0.17387226637960274,74.6320454780057,64.56041024582308,1.271365372421217,9.845562692361979,0.08131605612914507,67813000.0,6676.571428571428,133868.0,6550265.714285715,6416397.714285715,61262734.28571428
2021-09-22,France,67813000,0.0,6576972.0,0.0,117908.0,50658940.0,43923108.0,917645.0,246585.0,42.83,0.78,1656.0,8414.0,6676.571428571428,55.142857142857146,1.0,0.0,0.0,9698.689041924115,173.87226637960273,363.62496866382554,2.442009644168522,12.40765045050359,9.698689041924116,0.17387226637960274,74.70387683777446,64.77092592865674,1.3531992390839516,9.845562692361979,0.08131605612914507,67813000.0,6676.571428571428,128290.0,6556942.285714286,6428652.285714286,61256057.71428572
2021-09-23,France,67813000,0.0,6576972.0,0.0,117908.0,50702238.0,44015643.0,980163.0,197863.0,42.77,0.78,1609.0,8237.0,6676.571428571428,55.142857142857146,1.0,0.0,0.0,9698.689041924115,173.87226637960273,291.7773878164954,2.372701399436686,12.146638550130506,9.698689041924116,0.17387226637960274,74.76772595225104,64.90738206538569,1.4453910017253329,9.845562692361979,0.08131605612914507,67813000.0,6676.571428571428,122712.0,6563618.857142858,6440906.857142858,61249381.14285714
2021-09-24,France,67813000,0.0,6576972.0,0.0,117908.0,50754562.0,44149337.0,1034854.0,240293.0,42.68,0.78,1586.0,8107.0,6676.571428571428,55.142857142857146,1.0,0.0,0.0,9698.689041924115,173.87226637960273,354.3465117307891,2.3387845988232345,11.954934894489258,9.698689041924116,0.17387226637960274,74.84488519900314,65.10453305413417,1.5260407296536063,9.845562692361979,0.08131605612914507,67813000.0,6676.571428571428,117134.0,6570295.42857143,6453161.42857143,61242704.57142857
2021-09-25,France,67813000,0.0,6576972.0,0.0,117908.0,50789787.0,44265275.0,1051177.0,167205.0,42.61,0.79,1571.0,7980.0,6676.571428571428,55.142857142857146,1.0,0.0,0.0,9698.689041924115,173.87226637960273,246.56776724226916,2.3166649462492446,11.767655169362806,9.698689041924116,0.17387226637960274,74.8968295164644,65.27550027280905,1.5501113355846226,9.845562692361979,0.08131605612914507,67813000.0,6676.571428571428,111556.0,6576972.000000002,6465416.000000002,61236028.0
2021-09-26,France,67813000,36114.0,6613086.0,331.0,118239.0,50795348.0,44283152.0,1053457.0,25643.0,42.59,0.8,1577.0,7994.0,5159.142857142857,47.285714285714285,1.0,53.2552755371389,0.4881070001327179,9751.944317461255,174.36037337973545,37.81428339698878,2.3255128072788405,11.788300178431864,9.751944317461254,0.17436037337973545,74.90503000899533,65.30186247474673,1.553473522775869,7.607896505305556,0.06972957144753113,67813000.0,5159.142857142857,107455.14285714286,6582131.142857145,6474676.000000002,61230868.85714285
2021-09-27,France,67813000,0.0,6613086.0,0.0,118239.0,50829336.0,44360306.0,1100785.0,158200.0,42.54,0.81,1571.0,7980.0,5159.142857142857,47.285714285714285,1.0,0.0,0.0,9751.944317461255,174.36037337973545,233.28860248035036,2.3166649462492446,11.767655169362806,9.751944317461254,0.17436037337973545,74.95515019244098,65.41563711972631,1.6232654505773227,7.607896505305556,0.06972957144753113,67813000.0,5159.142857142857,103354.28571428571,6587290.285714287,6483936.000000002,61225709.71428572
2021-09-28,France,67813000,0.0,6613086.0,0.0,118239.0,50865860.0,44435863.0,1155867.0,166844.0,42.49,0.81,1524.0,7801.0,5159.142857142857,47.285714285714285,1.0,0.0,0.0,9751.944317461255,174.36037337973545,246.0354209369885,2.247356701517408,11.503693981979856,9.751944317461254,0.17436037337973545,75.00901007181514,65.5270567590285,1.7044917641160249,7.607896505305556,0.06972957144753113,67813000.0,5159.142857142857,99253.42857142857,6592449.42857143,6493196.000000002,61220550.57142857
2021-09-29,France,67813000,0.0,6613086.0,0.0,118239.0,50910286.0,44536905.0,1209375.0,198598.0,42.42,0.82,1466.0,7726.0,5159.142857142857,47.285714285714285,1.0,0.0,0.0,9751.944317461255,174.36037337973545,292.8612507926209,2.1618273782313127,11.393095719109905,9.751944317461254,0.17436037337973545,75.07452258416528,65.67605768805392,1.7833969887779628,7.607896505305556,0.06972957144753113,67813000.0,5159.142857142857,95152.57142857142,6597608.571428573,6502456.000000001,61215391.42857143
2021-09-30,France,67813000,0.0,6613086.0,0.0,118239.0,50946635.0,44610211.0,1266560.0,166473.0,42.38,0.83,1414.0,7565.0,5159.142857142857,47.285714285714285,1.0,0.0,0.0,9751.944317461255,174.36037337973545,245.48832819665847,2.085145915974813,11.155678114815743,9.751944317461254,0.17436037337973545,75.12812440092608,65.78415790482651,1.8677244776075383,7.607896505305556,0.06972957144753113,67813000.0,5159.142857142857,91051.71428571428,6602767.7142857155,6511716.000000001,61210232.28571428
2021-10-01,France,67813000,0.0,6613086.0,0.0,118239.0,51008355.0,44713429.0,1324561.0,222528.0,42.3,0.84,1355.0,7410.0,5159.142857142857,47.285714285714285,1.0,0.0,0.0,9751.944317461255,174.36037337973545,328.14946986565997,1.998141949183785,10.927108371551178,9.751944317461254,0.17436037337973545,75.21913939805052,65.93636765811866,1.9532552755371388,7.607896505305556,0.06972957144753113,67813000.0,5159.142857142857,86950.85714285713,6607926.857142858,6520976.000000001,61205073.14285715
2021-10-02,France,67813000,0.0,6613086.0,0.0,118239.0,51047828.0,44792063.0,1345588.0,138938.0,42.25,0.85,1325.0,7294.0,5159.142857142857,47.285714285714285,1.0,0.0,0.0,9751.944317461255,174.36037337973545,204.88401928833704,1.9539026440358045,10.756049724978986,9.751944317461254,0.17436037337973545,75.27734800112073,66.05232477548553,1.9842626045153584,7.607896505305556,0.06972957144753113,67813000.0,5159.142857142857,82849.99999999999,6613086.000000001,6530236.000000001,61199914.0
2021-10-03,France,67813000,30916.0,6644002.0,276.0,118515.0,51053118.0,44802636.0,1348129.0,18318.0,42.24,0.87,1326.0,7308.0,4416.571428571428,39.42857142857143,1.0,45.59007859849881,0.40700160736142044,9797.534396059753,174.76737498709687,27.01251972335688,1.9553772875407371,10.776694734048043,9.797534396059753,0.17476737498709685,75.28514886526182,66.06791618126317,1.9880096736613924,6.512868371214116,0.058143086765917194,67813000.0,4416.571428571428,80590.0,6617502.571428573,6536912.571428573,61195497.428571425
2021-10-04,France,67813000,0.0,6644002.0,0.0,118515.0,51088326.0,44861480.0,1400871.0,146431.0,42.21,0.89,1328.0,7299.0,4416.571428571428,39.42857142857143,1.0,0.0,0.0,9797.534396059753,174.76737498709687,215.93352307079763,1.9583265745506024,10.76342294250365,9.797534396059753,0.17476737498709685,75.33706811378349,66.15469010366743,2.065785321398552,6.512868371214116,0.058143086765917194,67813000.0,4416.571428571428,78330.0,6621919.142857145,6543589.142857145,61191080.85714286
2021-10-05,France,67813000,0.0,6644002.0,0.0,118515.0,51122263.0,44926129.0,1462057.0,159486.0,42.16,0.9,1279.0,7096.0,4416.571428571428,39.42857142857143,1.0,0.0,0.0,9797.534396059753,174.76737498709687,235.1849940276938,1.8860690428089009,10.464070311002315,9.797534396059753,0.17476737498709685,75.3871130904104,66.25002433161782,2.156012858891363,6.512868371214116,0.058143086765917194,67813000.0,4416.571428571428,76070.0,6626335.714285716,6550265.714285716,61186664.28571428
2021-10-06,France,67813000,0.0,6644002.0,0.0,118515.0,51164991.0,45005667.0,1527956.0,187916.0,42.11,0.92,1242.0,7038.0,4416.571428571428,39.42857142857143,1.0,0.0,0.0,9797.534396059753,174.76737498709687,277.10910887293,1.8315072331263917,10.37854098771622,9.797534396059753,0.17476737498709685,75.45012165808916,66.36731452671317,2.2531903912229216,6.512868371214116,0.058143086765917194,67813000.0,4416.571428571428,73810.0,6630752.285714288,6556942.285714288,61182247.71428571
2021-10-07,France,67813000,0.0,6644002.0,0.0,118515.0,51195568.0,45068190.0,1593520.0,158396.0,42.07,0.91,1200.0,6903.0,4416.571428571428,39.42857142857143,1.0,0.0,0.0,9797.534396059753,174.76737498709687,233.57763260731718,1.7695722059192192,10.179464114550306,9.797534396059753,0.17476737498709685,75.49521183253948,66.45951366257208,2.3498739179803283,6.512868371214116,0.058143086765917194,67813000.0,4416.571428571428,71550.0,6635168.85714286,6563618.85714286,61177831.14285714
2021-10-08,France,67813000,0.0,6644002.0,0.0,118515.0,51245054.0,45160466.0,1671427.0,219312.0,42.0,0.92,1164.0,6805.0,4416.571428571428,39.42857142857143,1.0,0.0,0.0,9797.534396059753,174.76737498709687,323.40701635379645,1.7164850397416427,10.034949051066905,9.797534396059753,0.17476737498709685,75.56818604102459,66.59558786663324,2.4647589695191185,6.512868371214116,0.058143086765917194,67813000.0,4416.571428571428,69290.0,6639585.428571432,6570295.428571432,61173414.57142857
2021-10-09,France,67813000,0.0,6644002.0,0.0,118515.0,51278731.0,45221605.0,1703017.0,126212.0,41.96,0.92,1127.0,6706.0,4416.571428571428,39.42857142857143,1.0,0.0,0.0,9797.534396059753,174.76737498709687,186.11770604456373,1.6619232300591331,9.88895934407857,9.797534396059753,0.17476737498709685,75.6178476103402,66.68574609588131,2.511342957839942,6.512868371214116,0.058143086765917194,67813000.0,4416.571428571428,67030.0,6644002.000000004,6576972.000000004,61168998.0
2021-10-10,France,67813000,26346.0,6670348.0,191.0,118706.0,51283453.0,45229123.0,1706228.0,15354.0,41.96,0.93,1132.0,6737.0,3763.714285714286,27.285714285714285,1.0,38.850957780956456,0.2816569094421424,9836.38535384071,175.04903189653902,22.64167637473641,1.6692964475837966,9.934673292731482,9.836385353840708,0.175049031896539,75.6248108769705,66.69683246575141,2.516078038134281,5.550136825850922,0.04023670134887748,67813000.0,3763.714285714286,65634.57142857143,6647765.714285718,6582131.142857146,61165234.28571428
2021-10-11,France,67813000,0.0,6670348.0,0.0,118706.0,51314189.0,45279247.0,1767398.0,141778.0,41.93,0.94,1145.0,6729.0,3763.714285714286,27.285714285714285,1.0,0.0,0.0,9836.38535384071,175.04903189653902,209.07200684234587,1.6884668131479215,9.92287614469202,9.836385353840708,0.175049031896539,75.6701355197381,66.77074749679265,2.6062819813310134,5.550136825850922,0.04023670134887748,67813000.0,3763.714285714286,64239.142857142855,6651529.428571433,6587290.28571429,61161470.57142856
2021-10-12,France,67813000,0.0,6670348.0,0.0,118706.0,51345840.0,45333928.0,1838188.0,156911.0,41.89,0.95,1111.0,6629.0,3763.714285714286,27.285714285714285,1.0,0.0,0.0,9836.38535384071,175.04903189653902,231.38778700249216,1.6383289339802103,9.775411794198753,9.836385353840708,0.175049031896539,75.71680946131274,66.85138247828587,2.710671995045198,5.550136825850922,0.04023670134887748,67813000.0,3763.714285714286,62843.71428571428,6655293.142857147,6592449.428571433,61157706.85714285
2021-10-13,France,67813000,0.0,6670348.0,0.0,118706.0,51386008.0,45396971.0,1912796.0,177598.0,41.85,0.96,1091.0,6601.0,3763.714285714286,27.285714285714285,1.0,0.0,0.0,9836.38535384071,175.04903189653902,261.89373718903454,1.6088360638815566,9.734121776060636,9.836385353840708,0.175049031896539,75.77604294161885,66.94434842876734,2.8206921976612156,5.550136825850922,0.04023670134887748,67813000.0,3763.714285714286,61448.28571428571,6659056.857142862,6597608.5714285765,61153943.14285714
2021-10-14,France,67813000,0.0,6670348.0,0.0,118706.0,51416372.0,45450139.0,1981712.0,152132.0,41.81,0.99,1075.0,6523.0,3763.714285714286,27.285714285714285,1.0,0.0,0.0,9836.38535384071,175.04903189653902,224.34046569241886,1.5852417678026338,9.619099582675888,9.836385353840708,0.175049031896539,75.82081901700263,67.02275227463761,2.922318729447156,5.550136825850922,0.04023670134887748,67813000.0,3763.714285714286,60052.857142857145,6662820.5714285765,6602767.714285719,61150179.42857143
2021-10-15,France,67813000,0.0,6670348.0,0.0,118706.0,51461333.0,45525680.0,2075182.0,213648.0,41.76,1.0,1051.0,6470.0,3763.714285714286,27.285714285714285,1.0,0.0,0.0,9836.38535384071,175.04903189653902,315.05463554185775,1.5498503236842494,9.540943476914457,9.836385353840708,0.175049031896539,75.88712046362792,67.13414831964373,3.0601536578532142,5.550136825850922,0.04023670134887748,67813000.0,3763.714285714286,58657.428571428565,6666584.285714291,6607926.857142863,61146415.7142857
2021-10-16,France,67813000,0.0,6670348.0,0.0,118706.0,51492668.0,45569921.0,2111934.0,112161.0,41.73,1.01,1049.0,6437.0,3763.714285714286,27.285714285714285,1.0,0.0,0.0,9836.38535384071,175.04903189653902,165.3974901567546,1.546901036674384,9.492280241251677,9.836385353840708,0.175049031896539,75.93332841785498,67.19938802294546,3.1143497559465,5.550136825850922,0.04023670134887748,67813000.0,3763.714285714286,57262.0,6670348.000000006,6613086.000000006,61142651.99999999
2021-10-17,France,67813000,31095.0,6701443.0,175.0,118881.0,51496566.0,45575218.0,2115542.0,12733.0,41.73,1.01,1052.0,6448.0,4442.142857142857,25.0,1.0,45.85403978588176,0.2580626133632194,9882.23939362659,175.30709450990224,18.776635748307847,1.551324967189182,9.508501319805937,9.882239393626591,0.17530709450990223,75.9390765782372,67.20719920959108,3.119670269712297,6.550577112268822,0.03686608762331706,67813000.0,4442.142857142857,57287.57142857143,6674790.142857148,6617502.5714285765,61138209.85714286
2021-10-18,France,67813000,0.0,6701443.0,0.0,118881.0,51525783.0,45617826.0,2183214.0,139215.0,41.7,1.02,1049.0,6468.0,4442.142857142857,25.0,1.0,0.0,0.0,9882.23939362659,175.30709450990224,205.2924955392034,1.546901036674384,9.537994189904591,9.882239393626591,0.17530709450990223,75.98216123752083,67.27003082004926,3.2194623449781017,6.550577112268822,0.03686608762331706,67813000.0,4442.142857142857,57313.142857142855,6679232.285714291,6621919.142857148,61133767.7142857
2021-10-19,France,67813000,0.0,6701443.0,0.0,118881.0,51552979.0,45663572.0,2259800.0,149313.0,41.67,1.03,1046.0,6483.0,4442.142857142857,25.0,1.0,0.0,0.0,9882.23939362659,175.30709450990224,220.1834456520136,1.5424771061595859,9.56011384247858,9.882239393626591,0.17530709450990223,76.02226564228098,67.3374898618259,3.332399392446876,6.550577112268822,0.03686608762331706,67813000.0,4442.142857142857,57338.71428571429,6683674.428571434,6626335.714285719,61129325.57142857
2021-10-20,France,67813000,0.0,6701443.0,0.0,118881.0,51588326.0,45716179.0,2356969.0,184891.0,41.64,1.04,1026.0,6465.0,4442.142857142857,25.0,1.0,0.0,0.0,9882.23939362659,175.30709450990224,272.6483122705086,1.5129842360609322,9.533570259389792,9.882239393626591,0.17530709450990223,76.07438986624983,67.4150664326899,3.47568902717768,6.550577112268822,0.03686608762331706,67813000.0,4442.142857142857,57364.28571428572,6688116.5714285765,6630752.285714291,61124883.428571425
